Timestamp,XCOR:GUNB:713:BACT
2024/02/02 13:59:59.179,0.00036001229555946676
2024/02/02 15:59:57.186,0.00036000293899040035
2024/02/02 17:59:50.178,0.00036029191352289583
2024/02/02 19:59:59.176,0.0003602475376919085
2024/02/02 21:59:59.176,0.00035995324551467954
2024/02/02 23:59:59.176,0.000360087899976871
2024/02/03 01:59:53.178,0.0003602797457635022
2024/02/03 03:59:51.180,0.00036010019288829315
2024/02/03 05:59:50.179,0.00036019956439476385
2024/02/03 07:59:59.180,0.0003601880288548377
2024/02/03 09:59:53.179,0.0003604614332269353
2024/02/03 11:59:54.175,0.00035994320014646596
2024/02/03 13:59:58.178,0.00036000069528883456
2024/02/03 15:59:59.179,0.00036016431384569444
2024/02/03 17:59:59.176,0.0003600791957045872
2024/02/03 19:59:59.176,0.0003600692489229961
2024/02/03 21:59:49.176,0.0003601330637506111
2024/02/03 23:59:53.176,0.00036021792283162196
2024/02/04 01:59:49.176,0.0003599577323770407
2024/02/04 03:59:51.178,0.00036012117568343663
2024/02/04 05:59:53.179,0.00036014119557459354
2024/02/04 07:59:51.179,0.0003601287691996841
2024/02/04 09:59:59.175,0.00036015835817490663
2024/02/04 11:59:55.176,0.00036007605033250024
2024/02/04 12:59:57.185,0.0003600004536848889
2024/02/05 09:59:59.680,0.000017184794316585857
2024/02/05 11:59:59.681,0.00001734863291633395
2024/02/05 13:59:59.679,0.000017216879912694555
2024/02/05 15:59:59.683,0.000017118763972868553
2024/02/05 17:59:57.680,0.000016817447460004845
2024/02/05 19:59:59.679,0.000016857653070969927
2024/02/05 21:25:31.679,0.00001688873782638027
2024/02/05 23:59:59.682,0.0000167613639221646
2024/02/06 01:59:59.679,0.00001681856600639974
2024/02/06 03:59:55.685,0.000016958311114202498
2024/02/06 05:59:59.681,0.000017021260319529444
2024/02/06 07:59:59.679,0.000017022248201824125
2024/02/06 09:59:59.679,0.000016894919406655156
2024/02/06 11:59:57.680,0.00001682138400921225
2024/02/06 13:59:54.682,0.000016756359121678054
2024/02/06 15:59:55.680,0.000016728149733216463
2024/02/06 17:59:59.679,0.00001669545338092977
2024/02/06 19:59:57.680,0.0000168938174275347
2024/02/06 21:59:56.680,0.00001685793575002004
2024/02/06 23:59:52.682,0.000016941375119214566
2024/02/07 01:59:59.679,0.00001700171513231484
2024/02/07 03:59:55.680,0.000016827454839785634
2024/02/07 05:59:59.680,0.00001685793086254772
2024/02/07 07:59:59.680,0.000016857871104731332
2024/02/07 09:59:59.679,0.000016857923418454072
2024/02/07 11:59:56.680,0.000016850308139399918
2024/02/07 13:59:55.680,0.000016841561946798746
2024/02/07 15:59:55.680,0.000016853818784537817
2024/02/07 17:59:56.680,0.000016731463269040815
2024/02/07 19:59:59.680,0.000016857930893775104
2024/02/07 21:59:59.680,0.00001702112461178797
2024/02/07 23:59:58.683,0.000016949369763123352
2024/02/08 01:59:55.680,0.000017037501182802443
2024/02/08 03:59:59.680,0.000017184672915523972
2024/02/08 05:59:59.682,0.00001724737984558332
2024/02/08 07:59:59.679,0.000017347129130836783
2024/02/08 09:59:58.680,0.000017202797404919905
2024/02/08 11:59:59.680,0.00001700672968315555
2024/02/08 13:59:59.680,0.000016857945921642834
2024/02/08 15:59:54.682,0.000016796979291657518
2024/02/08 17:59:59.680,0.0000168579384472493
2024/02/08 19:59:59.680,0.00001699141238598321
2024/02/08 21:59:59.680,0.00001702225172762043
2024/02/08 23:59:58.680,0.000017184556435816423
2024/02/09 01:59:54.680,0.000017203048144377022
2024/02/09 03:59:57.680,0.000017186016015989205
2024/02/09 05:59:59.680,0.000017349118843087436
2024/02/09 07:59:59.680,0.000017349057754873894
2024/02/09 09:59:59.680,0.000017186005938418165
2024/02/09 11:59:59.683,0.000017083208004126427
