Timestamp,YCOR:GUNB:293:BACT
2024/01/29 13:59:56.495,0.0002872291422058131
2024/01/29 15:59:57.500,0.00028706531787092904
2024/01/29 17:59:59.499,0.00028690076177320905
2024/01/29 19:59:58.500,0.0002870399163760227
2024/01/29 21:59:56.499,0.00028679432385189413
2024/01/29 23:59:56.495,0.0002870240659689286
2024/01/30 01:59:53.499,0.0002871292445043491
2024/01/30 03:59:51.500,0.00028692515974440753
2024/01/30 05:59:55.495,0.000286966160449747
2024/01/30 07:59:59.499,0.0002871708304679238
2024/01/30 09:59:59.499,0.0002871823861534349
2024/01/30 11:59:55.500,0.0002870479192885737
2024/01/30 13:59:58.499,0.0002870174858649048
2024/01/30 15:59:57.495,0.0002872278659668297
2024/01/30 17:59:59.174,0.00014237832163634543
2024/01/30 19:59:50.178,0.00014226608663480366
2024/01/30 21:59:59.174,0.00014227537054922976
2024/01/30 23:59:55.173,0.000142243604451544
2024/01/31 01:59:48.177,0.00014238729028480978
2024/01/31 03:59:59.178,0.0001421934608902923
2024/01/31 05:59:59.178,0.00014246299063706182
2024/01/31 07:59:52.182,0.00014233641195904607
2024/01/31 09:59:52.174,0.0001421502940504328
2024/01/31 11:59:52.183,0.00014219132433151743
2024/01/31 13:59:50.177,0.00014234168056587783
2024/01/31 15:59:55.178,0.0001423282081604236
2024/01/31 17:59:59.178,0.00014229577148077764
2024/01/31 19:59:59.173,0.0001421039559317113
2024/01/31 21:59:59.178,0.00014225719932650882
2024/01/31 23:59:53.179,0.00014216477458482037
2024/02/01 01:59:55.178,0.00014222458490814596
2024/02/01 03:59:51.173,0.00014216388907267825
2024/02/01 05:59:50.179,0.00014218079576637703
2024/02/01 07:59:59.178,0.00014253651537366824
2024/02/01 09:59:56.173,0.00012087536241848937
2024/02/01 11:59:59.178,0.00012073287635457319
2024/02/01 13:59:59.178,0.00012088849249442153
2024/02/01 15:59:56.177,0.00012083927912157507
2024/02/01 17:59:54.177,0.0001208344957038486
2024/02/01 19:59:59.178,0.00012074506700872836
2024/02/01 21:59:56.173,0.00012079626489662913
2024/02/01 23:59:59.178,0.00012076587249890616
2024/02/02 01:59:59.178,0.0001208472500639563
2024/02/02 03:59:59.179,0.00012071514126256935
2024/02/02 05:59:50.178,0.00012045381994992939
2024/02/02 07:59:58.179,0.00012088483746680816
2024/02/02 09:59:51.178,0.00012084896533228833
2024/02/02 11:59:53.178,0.00012090667615462972
2024/02/02 13:59:59.174,0.00012053349483070356
2024/02/02 15:59:53.178,0.00012075823206533282
2024/02/02 17:59:59.178,0.00012071505830266428
2024/02/02 19:59:59.178,0.0001206102287599623
2024/02/02 21:59:59.174,0.00012074255105255408
2024/02/02 23:59:59.179,0.00012089139536630096
2024/02/03 01:59:59.174,0.00012078451128056594
2024/02/03 03:59:59.174,0.00012073660751865931
2024/02/03 05:59:59.178,0.00012090103421193643
2024/02/03 07:59:59.179,0.0001207922731793393
2024/02/03 09:59:50.179,0.00012075870468190892
2024/02/03 11:59:51.173,0.00012069430644736462
2024/02/03 13:59:55.178,0.00012099997840619655
2024/02/03 15:59:57.184,0.00012076449802062302
2024/02/03 17:59:59.178,0.00012062230393885293
2024/02/03 19:59:59.178,0.00012070498303192373
2024/02/03 21:59:59.178,0.00012077280779407671
2024/02/03 23:59:50.178,0.00012089433228564445
2024/02/04 01:59:59.178,0.00012060015296759327
2024/02/04 03:59:59.174,0.00012076285462037007
2024/02/04 05:59:51.179,0.00012090835122175849
2024/02/04 07:59:59.174,0.00012079471854752828
2024/02/04 09:59:58.177,0.00012089722003735099
2024/02/04 11:59:52.184,0.00012096203244914817
2024/02/04 13:59:59.177,0.00012111810492193712
2024/02/05 09:59:58.682,0.0000219885636608291
2024/02/05 11:59:59.678,0.00002242006622525742
2024/02/05 13:59:59.681,0.000022000808946517634
2024/02/05 15:59:59.678,0.000023236113071363808
2024/02/05 17:59:59.678,0.00002357069931643374
2024/02/05 19:59:59.678,0.000023563101099545512
2024/02/05 21:25:32.678,0.00002369109411561339
2024/02/05 23:59:59.678,0.000023570941993712085
2024/02/06 01:59:59.678,0.000023562984775968903
2024/02/06 03:59:59.681,0.000023462784214149023
2024/02/06 05:59:59.678,0.000023398407565886173
2024/02/06 07:59:59.678,0.0000232366047722183
2024/02/06 09:59:57.678,0.00002339866170893018
2024/02/06 11:59:55.685,0.000023644895700919385
2024/02/06 13:59:31.678,0.00002372729959739222
2024/02/06 15:59:59.678,0.000023742536576244924
2024/02/06 17:59:59.678,0.0000237272843038082
2024/02/06 19:59:54.681,0.000023643999366721386
2024/02/06 21:59:53.682,0.00002349943362477925
2024/02/06 23:59:59.682,0.000023490521787657766
2024/02/07 01:59:56.678,0.000023596233597876427
2024/02/07 03:59:52.679,0.0000235962955686732
2024/02/07 05:59:59.678,0.000023562985226506283
2024/02/07 07:59:59.678,0.00002360285221809297
2024/02/07 09:59:57.681,0.000023649023528001013
2024/02/07 11:59:59.678,0.000023582481950331872
2024/02/07 13:59:59.682,0.00002364501761896145
2024/02/07 15:59:59.682,0.000023661796252319955
2024/02/07 17:59:53.682,0.000023661569201561162
2024/02/07 19:59:59.683,0.000023625099349751728
