Timestamp,BPMS:GUNB:925:FW:X_SLOW,BPMS:GUNB:925:FW:Y_SLOW,SCOP:AMRF:RF01:AI_MEAS1
2024/02/24 18:40:04.121,N/A,N/A,-0.091
2024/02/24 18:40:04.424,0.09716461181640625,N/A,N/A
2024/02/24 18:40:04.660,N/A,N/A,-0.093
2024/02/24 18:40:05.215,N/A,N/A,-0.089
2024/02/24 18:40:05.404,0.08111907958984375,N/A,N/A
2024/02/24 18:40:05.771,N/A,N/A,-0.087
2024/02/24 18:40:06.307,N/A,N/A,-0.173
2024/02/24 18:40:06.384,0.04902801513671875,0.3565673828125,N/A
2024/02/24 18:40:06.871,N/A,N/A,-0.167
2024/02/24 18:40:07.364,0.04546234130859375,0.3935612487792969,N/A
2024/02/24 18:40:07.469,N/A,N/A,-0.165
2024/02/24 18:40:08.185,N/A,N/A,-0.161
2024/02/24 18:40:08.442,0.0695306396484375,0.36369873046875,N/A
2024/02/24 18:40:08.756,N/A,N/A,-0.163
2024/02/24 18:40:09.318,N/A,N/A,-0.169
2024/02/24 18:40:09.422,0.09359893798828126,0.39801834106445316,N/A
2024/02/24 18:40:10.402,0.0873590087890625,0.35032745361328127,N/A
2024/02/24 18:40:11.382,0.05214797973632813,0.3160078430175781,N/A
2024/02/24 18:40:12.362,0.07933624267578125,0.3436418151855469,N/A
2024/02/24 18:40:13.440,0.07710769653320312,0.374395751953125,N/A
2024/02/24 18:40:14.420,-0.01158843994140625,0.10830734252929688,N/A
2024/02/24 18:40:14.607,N/A,N/A,-0.175
2024/02/24 18:40:15.169,N/A,N/A,-0.165
2024/02/24 18:40:15.400,-0.48002883911132815,0.0623992919921875,N/A
2024/02/24 18:40:15.732,N/A,N/A,-0.171
2024/02/24 18:40:16.349,N/A,N/A,-0.201
2024/02/24 18:40:16.380,-0.6975349426269531,0.5388624572753906,N/A
2024/02/24 18:40:16.916,N/A,N/A,-0.203
2024/02/24 18:40:17.360,-0.6783694458007813,N/A,N/A
2024/02/24 18:40:17.505,N/A,N/A,-0.119
2024/02/24 18:40:18.124,N/A,N/A,-0.069
2024/02/24 18:40:18.438,-0.324476318359375,N/A,N/A
2024/02/24 18:40:19.223,N/A,N/A,-0.071
2024/02/24 18:40:19.418,-0.3191278076171875,N/A,N/A
2024/02/24 18:40:19.790,N/A,N/A,-0.065
2024/02/24 18:40:20.347,N/A,N/A,-0.427
2024/02/24 18:40:20.398,-5.068159637451172,N/A,N/A
2024/02/24 18:40:20.923,N/A,N/A,-0.4309922
2024/02/24 18:40:21.378,-5.19162109375,N/A,N/A
2024/02/24 18:40:22.358,-5.128776092529297,N/A,N/A
2024/02/24 18:40:23.436,-4.087599334716797,N/A,N/A
2024/02/24 18:40:24.416,-4.111667633056641,N/A,N/A
2024/02/24 18:40:25.396,-4.0563996887207034,N/A,N/A
2024/02/24 18:40:26.376,-2.98803466796875,N/A,N/A
2024/02/24 18:40:27.356,-2.9162754821777344,N/A,N/A
2024/02/24 18:40:28.434,-1.7396031188964844,N/A,N/A
2024/02/24 18:40:29.414,-1.736483154296875,1.9334866333007814,N/A
2024/02/24 18:40:30.394,-0.4087153625488281,1.9651319885253906,N/A
2024/02/24 18:40:30.540,N/A,N/A,-0.067
2024/02/24 18:40:31.100,N/A,N/A,-0.065
2024/02/24 18:40:31.374,-0.5486680603027344,1.9731547546386718,N/A
2024/02/24 18:40:31.674,N/A,N/A,-0.067
2024/02/24 18:40:32.220,N/A,N/A,-0.055
2024/02/24 18:40:32.452,0.5709535217285157,1.9602291870117188,N/A
2024/02/24 18:40:33.432,0.7621627807617187,1.9900917053222658,N/A
2024/02/24 18:40:33.927,N/A,N/A,-0.051
2024/02/24 18:40:34.412,2.000343017578125,N/A,N/A
2024/02/24 18:40:34.486,N/A,N/A,-0.175
2024/02/24 18:40:35.073,N/A,N/A,-0.177
2024/02/24 18:40:35.392,1.906298370361328,1.9312580871582032,N/A
2024/02/24 18:40:35.637,N/A,N/A,-0.175
2024/02/24 18:40:36.223,N/A,N/A,-0.315
2024/02/24 18:40:36.372,3.2291633605957033,1.8131451416015625,N/A
2024/02/24 18:40:36.786,N/A,N/A,-0.325
2024/02/24 18:40:37.343,N/A,N/A,-0.331
2024/02/24 18:40:37.450,3.879898834228516,1.7012721252441407,N/A
2024/02/24 18:40:38.430,4.479377746582031,1.631741485595703,N/A
2024/02/24 18:40:39.410,4.523948669433594,1.7503001403808593,N/A
2024/02/24 18:40:40.390,-4.4071728515625,1.6714096069335938,N/A
2024/02/24 18:40:41.370,-4.834162292480469,N/A,N/A
2024/02/24 18:40:42.448,-4.918401336669922,N/A,N/A
2024/02/24 18:40:43.428,-3.9289268493652343,N/A,N/A
2024/02/24 18:40:44.408,-3.9574522399902343,N/A,N/A
2024/02/24 18:40:45.388,-4.016285858154297,N/A,N/A
2024/02/24 18:40:46.165,N/A,N/A,-0.401
2024/02/24 18:40:46.368,-2.9644120788574218,N/A,N/A
2024/02/24 18:40:46.710,N/A,N/A,-0.405
2024/02/24 18:40:47.270,N/A,N/A,-0.389
2024/02/24 18:40:47.446,-2.2913911437988284,N/A,N/A
2024/02/24 18:40:47.836,N/A,N/A,-0.319
2024/02/24 18:40:48.426,-1.7837283325195312,N/A,N/A
2024/02/24 18:40:48.448,N/A,N/A,-0.225
2024/02/24 18:40:49.009,N/A,N/A,-0.219
2024/02/24 18:40:49.406,-1.6928036499023438,N/A,N/A
2024/02/24 18:40:49.550,N/A,N/A,-0.213
2024/02/24 18:40:50.123,N/A,N/A,-0.079
2024/02/24 18:40:50.386,-0.6222100830078126,N/A,N/A
2024/02/24 18:40:50.671,N/A,N/A,-0.081
2024/02/24 18:40:51.263,N/A,N/A,-0.083
2024/02/24 18:40:51.366,-0.6877293395996094,N/A,N/A
2024/02/24 18:40:51.839,N/A,N/A,-0.081
2024/02/24 18:40:52.444,0.32358489990234374,N/A,N/A
2024/02/24 18:40:53.424,1.001954345703125,N/A,N/A
2024/02/24 18:40:54.161,N/A,N/A,-0.207
2024/02/24 18:40:54.404,1.5229884338378907,1.3094937133789062,N/A
2024/02/24 18:40:54.717,N/A,N/A,-0.203
2024/02/24 18:40:55.384,1.662941131591797,1.3380191040039062,N/A
2024/02/24 18:40:55.865,N/A,N/A,-0.205
2024/02/24 18:40:56.364,2.5940277099609377,1.2711627197265625,N/A
2024/02/24 18:40:56.430,N/A,N/A,-0.349
2024/02/24 18:40:57.035,N/A,N/A,-0.347
2024/02/24 18:40:57.442,3.1837010192871094,1.1842494201660156,N/A
2024/02/24 18:40:57.560,N/A,N/A,-0.353
2024/02/24 18:40:58.247,N/A,N/A,-0.4309922
2024/02/24 18:40:58.422,3.813933868408203,1.19093505859375,N/A
2024/02/24 18:40:59.402,3.8018997192382815,1.2448658752441406,N/A
2024/02/24 18:41:00.011,N/A,N/A,-0.081
2024/02/24 18:41:00.382,-4.307333984375,1.0509823608398439,N/A
2024/02/24 18:41:00.571,N/A,N/A,-0.395
2024/02/24 18:41:01.149,N/A,N/A,-0.4309922
2024/02/24 18:41:01.362,-4.62111328125,1.0812905883789063,N/A
2024/02/24 18:41:02.440,-4.637158813476563,1.0906504821777343,N/A
2024/02/24 18:41:03.420,-3.794322662353516,1.096890411376953,N/A
2024/02/24 18:41:04.400,-3.8705389404296877,1.068365020751953,N/A
2024/02/24 18:41:05.380,-3.8362193298339844,N/A,N/A
2024/02/24 18:41:06.360,-2.8627903747558596,N/A,N/A
2024/02/24 18:41:06.507,N/A,N/A,-0.403
2024/02/24 18:41:07.438,-2.3881100463867186,N/A,N/A
2024/02/24 18:41:08.418,-1.8911442565917969,N/A,N/A
2024/02/24 18:41:09.398,-1.848356170654297,N/A,N/A
2024/02/24 18:41:10.378,-0.8820585632324219,N/A,N/A
2024/02/24 18:41:11.358,-0.7946995544433594,N/A,N/A
2024/02/24 18:41:11.784,N/A,N/A,-0.097
2024/02/24 18:41:12.363,N/A,N/A,-0.079
2024/02/24 18:41:12.436,0.18496932983398437,N/A,N/A
2024/02/24 18:41:13.416,0.353001708984375,N/A,N/A
2024/02/24 18:41:13.507,N/A,N/A,-0.083
2024/02/24 18:41:14.396,0.07933624267578125,N/A,N/A
2024/02/24 18:41:14.615,N/A,N/A,-0.079
2024/02/24 18:41:15.173,N/A,N/A,-0.221
2024/02/24 18:41:15.376,1.153049774169922,N/A,N/A
2024/02/24 18:41:15.714,N/A,N/A,-0.223
2024/02/24 18:41:16.297,N/A,N/A,-0.201
2024/02/24 18:41:16.356,1.1552783203125,N/A,N/A
2024/02/24 18:41:16.824,N/A,N/A,-0.221
2024/02/24 18:41:17.434,2.302533874511719,N/A,N/A
2024/02/24 18:41:17.470,N/A,N/A,-0.395
2024/02/24 18:41:18.117,N/A,N/A,-0.407
2024/02/24 18:41:18.414,2.441595153808594,0.8548703002929687,N/A
2024/02/24 18:41:18.725,N/A,N/A,-0.4309922
2024/02/24 18:41:19.394,3.3027053833007813,0.77731689453125,N/A
